side_dim_m,max_height_m,height_se,height_sd,overall_max_m
88.58858858858859,6.337966690492928,0.24746296928332018,4.1722256621167375,10.822037882589266
89.0890890890891,6.354344342768036,0.24996141093247048,4.214349388321412,10.822037882589266
89.5895895895896,6.370625763116414,0.2524674407242197,4.256601050610303,10.822037882589266
90.0900900900901,6.386811815206634,0.25498087122058966,4.2989774887791,10.822037882589266
90.5905905905906,6.402903352208788,0.2575015182079655,4.341475596986257,10.822037882589266
91.0910910910911,6.418901216956627,0.2600292006523094,4.384092322997894,10.822037882589266
91.5915915915916,6.434806242106651,0.26256374065387117,4.426824667424225,10.822037882589266
92.0920920920921,6.450619250294209,0.265104963401526,4.469669682949685,10.822037882589266
92.5925925925926,6.466341054286653,0.26765269712683676,4.512624473558424,10.822037882589266
93.0930930930931,6.481972457133656,0.2702067730579477,4.555686193756954,10.822037882589266
93.5935935935936,6.497514252314721,0.27276702537339487,4.5988520477953925,10.822037882589266
94.0940940940941,6.5129672238839555,0.2753332911559173,4.642119288888721,10.822037882589266
94.5945945945946,6.528332146612176,0.2779054103463394,4.685485218439237,10.822037882589266
95.0950950950951,6.543609786126393,0.28048322569759654,4.728947185261432,10.822037882589266
95.5955955955956,6.558800899046742,0.2830665827289586,4.772502584810196,10.822037882589266
96.0960960960961,6.573906233120912,0.2856553296805095,4.816148858413343,10.822037882589266
96.59659659659661,6.588926527356117,0.28824931746792876,4.859883492509232,10.822037882589266
97.0970970970971,6.60386251214869,0.29084839963762077,4.903704017890239,10.822037882589266
97.59759759759761,6.618714909411319,0.2934524323222297,4.947608008952744,10.822037882589266
98.0980980980981,6.633484432697992,0.2960612741965725,4.991593082954164,10.822037882589266
98.59859859859861,6.648171787326708,0.2986747864340252,5.035656899277615,10.822037882589266
99.0990990990991,6.6627776704999855,0.3012928326633821,5.079797158704572,10.822037882589266
99.59959959959961,6.6773027714232125,0.303915278926221,5.1240116026960365,10.822037882589266
100.10010010010011,6.691747771420916,0.3065419936347832,5.168298012682394,10.822037882589266
100.60060060060061,6.70611334405095,0.30917284753039675,5.212654209362438,10.822037882589266
101.10110110110111,6.72040015521668,0.3118077136424493,5.257078052011644,10.822037882589266
101.60160160160162,6.73460886327719,0.3144464672479291,5.301567437800033,10.822037882589266
102.10210210210211,6.7487401191555545,0.31708898583153927,5.3461203011197,10.822037882589266
102.60260260260262,6.762794566445228,0.3197351490464001,5.3907346129222535,10.822037882589266
103.10310310310311,6.776772841514565,0.3223848386753384,5.435408380066153,10.822037882589266
103.60360360360362,6.790675573609548,0.3250379385927754,5.48013964467414,10.822037882589266
104.10410410410411,6.804503384954711,0.3276943347272117,5.524926483500736,10.822037882589266
104.60460460460462,6.81825689085235,0.3303539150243158,5.569767007309911,10.822037882589266
105.10510510510511,6.831936699780003,0.3330165694106127,5.614659360262875,10.822037882589266
105.60560560560562,6.845543413486278,0.33568218975777653,5.659601719316057,10.822037882589266
106.10610610610611,6.859077627085036,0.3383506698475203,5.704592293629137,10.822037882589266
106.60660660660662,6.872539929147973,0.3410219053370892,5.749629323983268,10.822037882589266
107.10710710710711,6.885930901795626,0.34369579372534403,5.794711082209244,10.822037882589266
107.60760760760762,6.899251120786846,0.3463722343194402,5.839835870625705,10.822037882589266
108.10810810810811,6.912501155606764,0.3490511282020919,5.885002021487212,10.822037882589266
108.60860860860862,6.925681569553265,0.35173237819942005,5.930207896442164,10.822037882589266
109.10910910910911,6.938792919822032,0.3544158888493759,5.97545188600042,10.822037882589266
109.60960960960962,6.951835757590148,0.3571015663707378,6.020732409010581,10.822037882589266
110.11011011011011,6.964810628098329,0.3597893186326693,6.066047912146745,10.822037882589266
110.61061061061062,6.977718070731768,0.3624790551248391,6.111396869404728,10.822037882589266
111.11111111111111,6.990558619099672,0.36517068692808907,6.156777781607522,10.822037882589266
111.61161161161162,7.0033328011134435,0.36786412668564816,6.202189175919968,10.822037882589266
112.11211211211213,7.0160411390636215,0.3705592885748819,6.247629605372448,10.822037882589266
112.61261261261262,7.028684149695527,0.3732560882795698,6.293097648393486,10.822037882589266
113.11311311311313,7.0412623442836955,0.37595444296270564,6.338591908351155,10.822037882589266
113.61361361361362,7.053776228705077,0.37865427123980944,6.384111013103125,10.822037882589266
114.11411411411413,7.066226303511065,0.3813554931527447,6.429653614555213,10.822037882589266
114.61461461461462,7.078613063998335,0.38405803014403217,6.47521838822832,10.822037882589266
115.11511511511513,7.090937000278573,0.3867618050316539,6.520804032833621,10.822037882589266
115.61561561561562,7.103198597347041,0.38946674198433595,6.56640926985584,10.822037882589266
116.11611611611613,7.115398335150078,0.39217276649730504,6.612032843144498,10.822037882589266
116.61661661661662,7.127536688651499,0.3948798053685077,6.657673518512975,10.822037882589266
117.11711711711713,7.139614127897932,0.3975877866752872,6.703330083345278,10.822037882589266
117.61761761761763,7.151631118083137,0.40029663975150703,6.749001346210343,10.822037882589266
118.11811811811813,7.163588119611284,0.40300629516511466,6.794686136483767,10.822037882589266
118.61861861861863,7.175485588159236,0.40571668469613664,6.840383303976798,10.822037882589266
