FID,Id,area,ORIG_FID,POINT_X,POINT_Y
478,0,1545,4,-607289.742389000020000,-650155.177232000050000
479,0,1545,4,-607290.337076999950000,-650156.438298000020000
480,0,1545,4,-607291.489106999940000,-650157.824785999950000
481,0,1545,4,-607292.712172999980000,-650159.478609999990000
482,0,1545,4,-607293.724331000000000,-650160.332963000050000
483,0,1545,4,-607294.807414000040000,-650161.454427000020000
484,0,1545,4,-607295.576697999960000,-650162.380299999960000
485,0,1545,4,-607296.448730999950000,-650162.701603999940000
486,0,1545,4,-607298.193117000050000,-650163.344656000030000
487,0,1545,4,-607298.924192999960000,-650163.132031999990000
488,0,1545,4,-607300.142562999970000,-650162.777781000010000
489,0,1545,4,-607301.290209000000000,-650162.156523999990000
490,0,1545,4,-607302.508772999980000,-650161.802260000030000
491,0,1545,4,-607303.342106000050000,-650160.984980999960000
492,0,1545,4,-607304.668678999990000,-650160.026508999990000
493,0,1545,4,-607306.066651999950000,-650159.334998999960000
494,0,1545,4,-607307.638276000040000,-650158.305681000000000
495,0,1545,4,-607308.056792999970000,-650157.897155000010000
496,0,1545,4,-607309.138788999990000,-650157.009380999950000
497,0,1545,4,-607310.220776999950000,-650156.121490000050000
498,0,1545,4,-607311.792771999960000,-650155.091913999990000
499,0,1545,4,-607312.629811999970000,-650154.274978999980000
500,0,1545,4,-607313.466845000050000,-650153.457927000010000
501,0,1545,4,-607314.303981999980000,-650152.640984999950000
502,0,1545,4,-607315.559434000050000,-650151.415414000050000
503,0,1545,4,-607316.396473999950000,-650150.598478000030000
504,0,1545,4,-607317.478550000000000,-650149.710464000000000
505,0,1545,4,-607318.488972999970000,-650148.556086000060000
506,0,1545,4,-607320.234712000000000,-650147.188694000010000
507,0,1545,4,-607320.581469999980000,-650146.513692999960000
508,0,1545,4,-607321.519852000060000,-650145.092974000030000
509,0,1545,4,-607322.284858000000000,-650144.009812999980000
510,0,1545,4,-607322.978031000010000,-650142.660532000010000
511,0,1545,4,-607323.455330000030000,-650140.513029000020000
512,0,1545,4,-607323.096005999950000,-650139.182902000030000
513,0,1545,4,-607322.736800999960000,-650137.853116999960000
514,0,1545,4,-607322.132798000010000,-650136.595091999970000
515,0,1545,4,-607321.845759000050000,-650135.532103999980000
516,0,1545,4,-607320.997366999970000,-650134.346162999980000
517,0,1545,4,-607320.149397999980000,-650133.160776000000000
518,0,1545,4,-607319.689771999950000,-650132.435529000010000
519,0,1545,4,-607318.597799999990000,-650131.322200999940000
520,0,1545,4,-607317.679412000000000,-650129.873047000030000
521,0,1545,4,-607316.761461999970000,-650128.424680000050000
522,0,1545,4,-607315.671057999950000,-650127.313114000020000
523,0,1545,4,-607314.438559000030000,-650125.672581000020000
524,0,1545,4,-607314.295943000000000,-650125.143064999950000
525,0,1545,4,-607313.766470000030000,-650124.155410000010000
526,0,1545,4,-607312.921906000000000,-650122.974692999970000
527,0,1545,4,-607311.935283000000000,-650121.265588999960000
528,0,1545,4,-607311.335546000050000,-650120.015087999990000
529,0,1545,4,-607310.634229999970000,-650119.364659999960000
530,0,1545,4,-607310.349912000010000,-650118.307782000050000
531,0,1545,4,-607309.121166000030000,-650116.672827000030000
532,0,1545,4,-607308.766198000060000,-650115.353127000040000
533,0,1545,4,-607307.538537999960000,-650113.719964000050000
534,0,1545,4,-607306.869660999980000,-650112.208988000060000
535,0,1545,4,-607306.170127999970000,-650111.560657999940000
536,0,1545,4,-607305.258436999980000,-650110.122130000030000
537,0,1020,5,-607287.732187999990000,-650088.336653999980000
538,0,1020,5,-607285.593696000050000,-650088.114994999950000
539,0,1020,5,-607284.973287999980000,-650087.731502000010000
540,0,1020,5,-607283.870039999950000,-650087.489467000010000
541,0,1020,5,-607282.904361000050000,-650087.772384000010000
542,0,1020,5,-607281.697407000000000,-650088.126019999970000
543,0,1020,5,-607280.249074000050000,-650088.550265999980000
544,0,1020,5,-607278.318286999940000,-650089.115944999970000
545,0,1020,5,-607276.870341000030000,-650089.540166000020000
546,0,1020,5,-607275.905137000020000,-650089.822934999950000
547,0,1020,5,-607274.698657999980000,-650090.176423999950000
548,0,1020,5,-607273.733551000010000,-650090.459186000050000
549,0,1020,5,-607272.527256999980000,-650090.812546000000000
550,0,1020,5,-607271.389458999970000,-650091.428399999980000
551,0,1020,5,-607269.596410000000000,-650092.518669000010000
552,0,1020,5,-607268.699886000020000,-650093.063803000030000
553,0,1020,5,-607267.148112999970000,-650094.083351999990000
554,0,1020,5,-607266.319889000030000,-650094.890992000000000
555,0,1020,5,-607265.491568999950000,-650095.698638999950000
556,0,1020,5,-607264.526839999950000,-650095.981260000030000
557,0,1020,5,-607262.838745999960000,-650096.475660000000000
558,0,1020,5,-607261.874105999940000,-650096.758157999950000
559,0,1020,5,-607260.909659000000000,-650097.040644999940000
560,0,1020,5,-607259.289961999980000,-650097.797544999980000
561,0,1020,5,-607257.602343000010000,-650098.291796999980000
562,0,1020,5,-607257.015201000030000,-650099.028730000020000
563,0,1020,5,-607255.809849999960000,-650099.381677999980000
564,0,1020,5,-607254.672517000000000,-650099.997267000030000
565,0,1020,5,-607253.294191000050000,-650100.683440999940000
566,0,1020,5,-607252.398118000010000,-650101.228079000020000
567,0,1020,5,-607252.257889000000000,-650102.679668999980000
568,0,1020,5,-607252.599489000040000,-650103.990682999950000
569,0,1020,5,-607253.077995000060000,-650105.826923000040000
570,0,1020,5,-607253.488356000050000,-650107.401577000040000
571,0,1020,5,-607254.140148999980000,-650108.906433000000000
572,0,1020,5,-607255.101883000000000,-650110.604217999960000
573,0,1020,5,-607255.548706999980000,-650111.322023999990000
574,0,1020,5,-607256.201295000040000,-650112.828691000000000
575,0,1020,5,-607257.026977999950000,-650114.002473999980000
576,0,1020,5,-607257.680219999980000,-650115.510263000030000
577,0,1020,5,-607258.369182999940000,-650116.158691999970000
578,0,1020,5,-607259.505942999970000,-650117.526492999980000
579,0,1020,5,-607260.264157000000000,-650118.438647000000000
580,0,1020,5,-607261.160185000040000,-650119.878064000050000
581,0,1020,5,-607262.229455000020000,-650120.983889000020000
582,0,1020,5,-607263.299245000000000,-650122.090262999990000
583,0,1020,5,-607264.438317999940000,-650123.460824999960000
584,0,1020,5,-607265.578007000030000,-650124.831929999990000
585,0,1020,5,-607266.891020999990000,-650125.869205000000000
586,0,1020,5,-607267.824328999970000,-650126.449392999990000
587,0,1020,5,-607269.172586999950000,-650126.624428999960000
588,0,1020,5,-607270.382778999980000,-650126.271286000030000
589,0,1020,5,-607271.592881000020000,-650125.918264999990000
590,0,1020,5,-607273.045226000020000,-650125.494462999980000
591,0,1020,5,-607274.428206000010000,-650124.806709000030000
592,0,1020,5,-607275.327074000030000,-650124.260261000020000
593,0,1020,5,-607276.295298999990000,-650123.977649000010000
594,0,1020,5,-607277.124705999970000,-650123.167255999990000
595,0,1020,5,-607278.023476999950000,-650122.620814000020000
596,0,1020,5,-607278.922249000050000,-650122.074371999940000
597,0,1020,5,-607280.477541000000000,-650121.052154000030000
598,0,1020,5,-607280.961652999980000,-650120.910846999960000
599,0,1020,5,-607282.205147000030000,-650119.695471000040000
600,0,1020,5,-607282.861675999940000,-650119.219810000040000
601,0,1020,5,-607284.174636999960000,-650118.268494999970000
602,0,1020,5,-607285.487501000050000,-650117.317185000050000
603,0,1020,5,-607287.042330999980000,-650116.295343999980000
604,0,1020,5,-607288.527150999990000,-650115.010057999990000
605,0,1020,5,-607289.113475000020000,-650114.270965000030000
606,0,1020,5,-607290.113907000050000,-650113.127236000030000
607,0,1020,5,-607290.872194000050000,-650112.054282999950000
608,0,1020,5,-607291.248344999970000,-650110.525679999960000
609,0,1020,5,-607291.694423999990000,-650109.260759999980000
610,0,1020,5,-607291.968354000010000,-650108.329828000050000
611,0,1020,5,-607291.688593000060000,-650107.277429000010000
612,0,1020,5,-607291.510844000030000,-650105.628652999990000
613,0,1020,5,-607291.161347000040000,-650104.314071999980000
614,0,1020,5,-607290.742010000050000,-650102.737199999970000
615,0,1020,5,-607290.532505000010000,-650101.949045000020000
616,0,1020,5,-607290.253144999970000,-650100.898366000040000
617,0,1020,5,-607289.834195000000000,-650099.322980999950000
618,0,1020,5,-607289.867243999960000,-650098.464372999970000
619,0,1020,5,-607289.522466000050000,-650097.149256999950000
620,0,1020,5,-607289.108904000020000,-650095.571665999950000
621,0,1020,5,-607288.902082000040000,-650094.782988999970000
622,0,1020,5,-607288.592521999960000,-650092.609824000040000
623,0,1020,5,-607288.558592000040000,-650091.488158999940000
624,0,1020,5,-607288.283015000050000,-650090.437470000000000
625,0,1020,5,-607288.007549999980000,-650089.387007000040000
626,0,1020,5,-607287.732187999990000,-650088.336653999980000
627,0,886,6,-607313.702933999940000,-650054.799022000050000
628,0,886,6,-607312.113857000020000,-650054.692589999990000
629,0,886,6,-607311.145648999950000,-650054.973808999990000
630,0,886,6,-607310.691676000020000,-650056.241100999990000
631,0,886,6,-607310.131583999960000,-650058.107244999960000
632,0,886,6,-607309.367611999970000,-650059.180682000010000
633,0,886,6,-607308.323538000000000,-650061.187078000050000
634,0,886,6,-607307.037661000040000,-650063.263530000000000
635,0,886,6,-607306.167732000000000,-650064.935342999990000
636,0,886,6,-607305.751858999950000,-650065.339628000050000
637,0,886,6,-607304.920304000030000,-650066.148184000050000
638,0,886,6,-607304.088846000030000,-650066.956734000010000
639,0,886,6,-607303.083590999940000,-650068.099261999950000
640,0,886,6,-607302.320151999940000,-650069.171965999990000
641,0,886,6,-607301.382729999950000,-650070.578775999950000
642,0,886,6,-607300.996411000030000,-650072.110592999960000
643,0,886,6,-607301.025511999960000,-650073.238619999960000
644,0,886,6,-607301.190146000010000,-650074.896151000050000
645,0,886,6,-607301.528778000040000,-650076.219808000020000
646,0,886,6,-607301.799762999990000,-650077.279054000040000
647,0,886,6,-607302.138537000050000,-650078.603400000020000
648,0,886,6,-607302.409654999970000,-650079.663219999990000
649,0,886,6,-607302.748674000030000,-650080.988365000000000
650,0,886,6,-607303.329747000010000,-650082.244367999960000
651,0,886,6,-607303.978848000060000,-650083.766154999960000
652,0,886,6,-607304.560375000000000,-650085.023177000000000
653,0,886,6,-607305.210040000030000,-650086.546208000040000
654,0,886,6,-607306.412518000000000,-650088.196696000060000
655,0,886,6,-607306.926820999940000,-650089.189862000060000
656,0,886,6,-607307.683765999970000,-650090.113966000030000
657,0,886,6,-607308.024085000040000,-650091.442751999940000
658,0,886,6,-607308.160235999970000,-650091.974310999970000
659,0,886,6,-607308.985764999990000,-650093.165325999960000
660,0,886,6,-607309.879849000020000,-650094.622788000040000
661,0,886,6,-607310.084368000040000,-650095.420921999960000
662,0,886,6,-607310.599882000010000,-650096.416337999980000
663,0,886,6,-607311.320161000010000,-650098.210687999960000
664,0,886,6,-607311.836107000010000,-650099.206774999970000
665,0,886,6,-607312.488700999990000,-650100.736134000010000
666,0,886,6,-607313.179655999990000,-650101.397466999940000
667,0,886,6,-607313.490956999940000,-650101.594962000030000
668,0,886,6,-607314.637939000040000,-650100.983171000030000
669,0,886,6,-607315.853572000050000,-650100.637820999950000
670,0,886,6,-607317.069674000030000,-650100.292207999970000
671,0,886,6,-607318.217598999970000,-650099.680006999990000
672,0,886,6,-607319.921287999950000,-650099.195887999960000
673,0,886,6,-607321.138726999980000,-650098.849957000000000
674,0,886,6,-607322.600047999990000,-650098.434649999950000
675,0,886,6,-607324.062046000040000,-650098.019300000040000
676,0,886,6,-607325.699527999970000,-650097.267534999990000
677,0,886,6,-607327.024913999950000,-650096.317979000040000
678,0,886,6,-607327.756673999950000,-650096.110080000010000
679,0,886,6,-607328.525687000020000,-650095.032014000000000
680,0,886,6,-607329.363767000030000,-650094.220826999980000
681,0,886,6,-607330.132972000050000,-650093.142748999990000
682,0,886,6,-607330.902260000000000,-650092.064432000040000
683,0,886,6,-607331.777590999960000,-650090.383078000040000
684,0,886,6,-607332.408757000000000,-650088.771232999980000
685,0,886,6,-607332.933975000050000,-650087.762419000040000
686,0,886,6,-607333.076937000030000,-650086.290049999950000
687,0,886,6,-607332.869703999950000,-650085.490460000000000
688,0,886,6,-607332.593434000040000,-650084.424452999960000
689,0,886,6,-607332.248333000000000,-650083.092249999990000
690,0,886,6,-607331.102375000020000,-650081.703627999990000
691,0,886,6,-607330.651630999990000,-650080.974669000020000
692,0,886,6,-607329.506715000020000,-650079.587143999990000
693,0,886,6,-607328.987379000060000,-650078.592671000050000
694,0,886,6,-607328.468266000040000,-650077.598649000050000
695,0,886,6,-607327.636991000040000,-650076.408818000000000
696,0,886,6,-607326.805946000040000,-650075.219552999940000
697,0,886,6,-607326.530938999960000,-650074.156608000050000
698,0,886,6,-607325.525866999990000,-650073.303779999960000
699,0,886,6,-607325.319779000010000,-650072.506910000000000
700,0,886,6,-607324.109273000040000,-650070.858332999980000
701,0,886,6,-607323.660262000050000,-650070.132172000010000
702,0,886,6,-607322.762453999950000,-650068.680185999950000
703,0,886,6,-607322.176622000060000,-650067.424138000000000
704,0,886,6,-607321.211113999950000,-650065.708441999970000
705,0,886,6,-607319.934923000050000,-650063.798821000030000
706,0,886,6,-607319.281733999960000,-650062.279855999980000
707,0,886,6,-607317.764186999990000,-650060.442705999940000
708,0,886,6,-607316.801072999950000,-650058.731046000030000
709,0,886,6,-607315.596031000020000,-650057.090498000030000
710,0,886,6,-607314.596311999950000,-650056.243961000000000
711,0,886,6,-607313.702933999940000,-650054.799022000050000
712,0,1246,7,-607249.811610999980000,-650106.765747000000000
713,0,1246,7,-607248.053288999940000,-650106.999391000020000
714,0,1246,7,-607247.640390999960000,-650107.401734999960000
715,0,1246,7,-607246.503754999950000,-650108.016115000010000
716,0,1246,7,-607245.505972999960000,-650109.152802999950000
717,0,1246,7,-607244.369247999970000,-650109.767303999980000
718,0,1246,7,-607243.473604999950000,-650110.311098000030000
719,0,1246,7,-607242.647444000000000,-650111.116159999980000
720,0,1246,7,-607241.509715000050000,-650111.731656000020000
721,0,1246,7,-607240.783278999970000,-650111.947004999970000
722,0,1246,7,-607239.952257000030000,-650112.757963999990000
723,0,1246,7,-607238.463635000050000,-650114.046045999970000
724,0,1246,7,-607237.874779999950000,-650114.785064999950000
725,0,1246,7,-607236.939163999980000,-650116.191516999970000
726,0,1246,7,-607236.281659999980000,-650116.668634000000000
727,0,1246,7,-607235.761461999970000,-650117.669670999980000
728,0,1246,7,-607235.447063999950000,-650119.457122999940000
729,0,1246,7,-607235.410769999960000,-650120.315122999950000
730,0,1246,7,-607235.822489000040000,-650121.888293000050000
731,0,1246,7,-607236.371692999960000,-650123.986653000000000
732,0,1246,7,-607236.715097000010000,-650125.298597999960000
733,0,1246,7,-607236.989836000020000,-650126.348408999970000
734,0,1246,7,-607237.470761999950000,-650128.186122999990000
735,0,1246,7,-607238.020723999940000,-650130.287226999990000
736,0,1246,7,-607238.158223000010000,-650130.812646999960000
737,0,1246,7,-607238.708363999960000,-650132.915019999960000
738,0,1246,7,-607238.914788000050000,-650133.703605000050000
739,0,1246,7,-607239.258845999950000,-650135.018185000050000
740,0,1246,7,-607239.740670999980000,-650136.859332000020000
